Status,Address,StreetNumber,StreetName,City,PostalCode,Lat,Long,ListPrice,ClosePrice,ListingContractDate,CloseDate,SqFtTotal,PriceSqFtList,PriceSqFtSold,LotSize,YearBuilt,BedsTotal,BathsTotal,Stories,NewConstruction,Style,DOM,CDOM,SoldTermsNew,HOAMandatory,TaxAmount
Sold,1019 Yale,1019,Yale,Houston,77008,29.789513,-95.3992112,65900,65000,1995-09-05,1997-12-16,0,0,0,0,1920,2,1,1,FALSE,Other Style,797,797,Conventional,UNKNOWN,0
Sold,931 Alexander,931,Alexander,Houston,77008,29.78784,-95.40817,69500,65000,1998-03-05,1998-04-13,902,77.05,72.06,6000,1930,2,1,1,FALSE,Traditional,16,16,Conventional,UNKNOWN,1054
Sold,923 Waverly,923,Waverly,Houston,77008,29.7876997,-95.4047029,66900,66900,1998-10-26,1999-01-25,927,72.17,72.17,3960,1920,2,1,1,FALSE,Traditional,85,85,Owner 1st,UNKNOWN,1203
Sold,2307 Roy Circle,2307,Roy,Houston,77007,29.7802028,-95.4129977,66000,66965,1998-02-09,1998-05-22,1687,39.12,39.69,6897,1955,3,2,1,FALSE,Traditional,81,81,FHA,UNKNOWN,1203
Sold,907 Allston,907,Allston,Houston,77008,29.7872602,-95.4002747,67000,67000,2001-11-07,2001-12-14,952,17.4,70.38,3850,1915,2,1,1,FALSE,Traditional,15,15,Cash Sale,UNKNOWN,1080
Sold,308 W 10,308,10,Houston,77008,29.7886481,-95.4005201,69000,68000,1997-01-11,1997-03-28,948,72.78,71.73,3300,1930,2,1,1,FALSE,Traditional,8,8,Conventional,UNKNOWN,1035
Sold,521 Allston,521,Allston,Houston,77007,29.7808956,-95.4001622,69000,69000,1999-06-30,1999-08-19,0,0,0,0,1916,2,1,1,FALSE,Traditional,20,20,Conventional,UNKNOWN,1511
Sold,5421 Cornish,5421,Cornish,Houston,77007,29.7791554,-95.4176622,69000,69000,1997-10-22,1997-11-07,1150,60,60,0,1926,2,1,1,FALSE,Traditional,8,8,Cash Sale,UNKNOWN,549
Sold,1028 Alexander,1028,Alexander,Houston,77008,29.7897071,-95.40772,74900,70000,1998-11-17,1999-02-19,708,12.48,98.87,6000,1936,2,1,1,FALSE,Traditional,72,72,Conventional,UNKNOWN,1113
Sold,1006 Herkimer,1006,Herkimer,Houston,77008,29.7890357,-95.4059404,70000,71200,2000-06-19,2001-05-30,922,10.61,77.22,6600,1930,2,1,1,FALSE,Traditional,29,29,Conventional,UNKNOWN,0
Sold,5639 Kiam Street,5639,Kiam,Houston,77007,29.7809919,-95.4240252,92500,72000,2003-06-27,2003-11-26,672,137.65,107.14,5350,1939,1,1,1,FALSE,Traditional,95,95,Cash Sale,UNKNOWN,663
Sold,2510 Roy Circle,2510,Roy,Houston,77007,29.7819882,-95.4123431,80000,73000,2001-05-10,2001-05-31,981,81.55,74.41,6100,1955,2,1,1,FALSE,Traditional,19,19,FHA,UNKNOWN,1350
Sold,5310 Larkin Street,5310,Larkin,Houston,77007,29.7792524,-95.4163937,75000,75000,2005-11-23,2006-03-08,1029,28.04,72.89,2675,1935,2,1,1,FALSE,Traditional,63,63,Cash Sale,UNKNOWN,1944
Sold,5235 Kiam Street,5235,Kiam,Houston,77007,29.7811254,-95.4155242,78500,75500,2003-06-21,2003-12-12,680,115.44,111.03,5350,1950,2,1,1,FALSE,Other Style,155,155,Conventional,UNKNOWN,802
Sold,925 Tulane,925,Tulane,Houston,77008,29.7881839,-95.4025041,79000,76000,1997-02-06,1997-04-24,0,0,0,6600,1910,2,1,1,FALSE,Traditional,42,42,Conventional,UNKNOWN,1300
Sold,5722 Cornish,5722,Cornish,Houston,77007,29.7784081,-95.42601,78500,77000,2003-06-06,2003-10-30,960,14.67,80.21,5350,1950,2,1,1,FALSE,Traditional,30,30,Conventional,UNKNOWN,1028
Sold,1139 Ashland,1139,Ashland,Houston,77007,29.7920366,-95.40367,79000,77000,1997-05-28,1997-06-26,1144,69.06,67.31,6600,1900,2,1,1,FALSE,Traditional,6,6,Conventional,UNKNOWN,1526
Sold,519 Allston,519,Allston,Houston,77007,29.7808188,-95.4001111,66150,78000,2002-03-25,2002-04-23,1106,59.81,70.52,3178,1916,3,1,1,FALSE,Traditional,8,8,Cash Sale,UNKNOWN,2787
Sold,915 Allston,915,Allston,Houston,77008,29.7874389,-95.4003156,79900,79900,1998-06-15,1998-08-19,1088,73.44,73.44,6600,1930,2,1,1,FALSE,Other Style,3,3,Conventional,UNKNOWN,1135
Sold,5331 Kiam Street,5331,Kiam,Houston,77007,29.781066,-95.417253,114900,80000,2010-06-09,2010-12-30,1080,106.39,74.07,0,1935,3,1,1,FALSE,Other Style,184,184,Conventional,FALSE,0
Sold,5907 N Kiam,5907,Kiam,Houston,77007,29.7809878,-95.4293556,130000,80000,2007-11-10,2008-02-20,880,26,90.91,5000,1946,3,1,1,FALSE,Traditional,55,55,Conventional,FALSE,0
Sold,909 Dorothy Street,909,Dorothy,Houston,77008,29.787451,-95.408625,100000,80000,2005-10-07,2005-11-18,1634,20.83,48.96,4800,1939,3,1,1,FALSE,Other Style,11,11,Cash Sale,UNKNOWN,2249
Sold,2618 Roy Circle,2618,Roy,Houston,77007,29.7804099,-95.4123431,96000,80000,2003-11-15,2004-01-30,823,116.65,97.21,5380,1949,3,1,1,FALSE,Traditional,24,24,Conventional,UNKNOWN,1226
Sold,743 Allston,743,Allston,Houston,77007,29.78469,-95.4002747,89900,80000,2002-07-27,2003-03-31,988,20.39,80.97,4408,0,2,1,1,FALSE,Victorian,243,243,Cash Sale,UNKNOWN,0
Sold,5621 Petty,5621,Petty,Houston,77007,29.7803107,-95.4230431,89900,80000,2002-01-09,2002-01-31,2300,39.09,34.78,9900,1983,4,2,2,FALSE,Traditional,14,78,Conventional,UNKNOWN,2698
Sold,5307 Kiam,5307,Kiam,Houston,77007,29.781111,-95.416245,84900,80000,2001-11-16,2002-05-10,918,92.48,87.15,5350,1950,2,1,1,FALSE,Other Style,132,132,Conventional,UNKNOWN,848
Sold,939 Alexander,939,Alexander,Houston,77008,29.7881122,-95.4081291,83900,80000,1997-03-06,1997-08-28,1269,66.12,63.04,6000,1930,3,1.1,1.5,FALSE,Victorian,112,112,Conventional,UNKNOWN,1346
Sold,6218 Abington Way,6218,Abington,Houston,77008,29.7889144,-95.4243526,86500,80000,1997-02-24,1997-04-23,1337,64.7,59.84,9800,1955,2,2,1,FALSE,"Ranch, Traditional",29,29,Conventional,UNKNOWN,2262
Sold,944 Alexander,944,Alexander,Houston,77008,29.7882642,-95.40772,79900,80000,1998-01-07,1998-01-24,1165,68.58,68.67,6000,1930,2,1,1,FALSE,Victorian,13,13,Conventional,UNKNOWN,1153
Sold,1031 Nashua,1031,Nashua,Houston,77008,29.7899091,-95.4127113,93000,81110,1997-10-22,1997-12-11,1376,67.59,58.95,8500,1950,2,1,1,FALSE,Traditional,28,28,Cash Sale,UNKNOWN,1862
Sold,5903 Kiam Street,5903,Kiam,Houston,77007,29.7810251,-95.4291195,80000,82000,2010-08-09,2011-01-24,1152,69.44,71.18,4010,1948,3,1,1,FALSE,Traditional,148,148,Cash Sale,FALSE,3619
Sold,832 Tulane,832,Tulane,Houston,77007,29.7864253,-95.4019518,89950,82500,1999-08-03,2000-05-30,1012,20.65,81.52,4356,1920,2,1,1,FALSE,"Traditional, Victorian",291,291,Conventional,UNKNOWN,1191
Sold,2415 Langston Street,2415,Langston,Houston,77007,29.7808977,-95.4290794,99000,83000,2011-04-10,2011-06-29,672,24.69,123.51,4010,1948,1,1,1,FALSE,Traditional,22,83,Cash Sale,FALSE,1390
Sold,915 Rutland,915,Rutland,Houston,77007,29.7875776,-95.4013383,87000,83500,1997-01-06,1997-05-25,1325,65.66,63.02,6600,1920,2,1,1,FALSE,Traditional,95,95,Conventional,UNKNOWN,2101
Sold,741 Allston,741,Allston,Houston,77007,29.7845999,-95.4002747,89900,85000,2002-03-12,2003-03-06,884,20.39,96.15,4408,1920,2,1,1,FALSE,Victorian,296,296,Conventional,UNKNOWN,4548
Sold,5608 Larkin,5608,Larkin,Houston,77007,29.7793671,-95.4224088,90000,85000,2000-11-09,2000-12-22,924,11.16,91.99,8062,0,1,1,1,FALSE,Traditional,43,43,Cash Sale,UNKNOWN,0
Sold,1032 Alexander,1032,Alexander,Houston,77008,29.7898407,-95.4077609,89900,85000,1997-02-16,1997-03-28,952,94.43,89.29,6000,1936,2,1,1,FALSE,Victorian,29,29,Conventional,UNKNOWN,1142
Sold,826 Rutland,826,Rutland,Houston,77007,29.7861656,-95.4008576,99000,85500,1998-11-07,1999-03-02,1298,76.27,65.87,8791,1920,2,2.1,1,FALSE,"Traditional, Victorian",72,72,Conventional,UNKNOWN,1367
Sold,951 Alexander,951,Alexander,Houston,77008,29.7885181,-95.4081291,88000,85500,1998-07-07,1998-08-07,1116,78.85,76.61,6000,1930,2,1,1,FALSE,Traditional,8,8,Conventional,UNKNOWN,1456
Sold,2002 Croydon,2002,Croydon,Houston,77008,29.7882522,-95.4168438,89900,86000,1997-02-11,1997-03-07,1569,57.3,54.81,9000,1967,3,2,1,FALSE,Traditional,3,3,Conventional,UNKNOWN,2464
Sold,1046 Waverly,1046,Waverly,Houston,77008,29.7903934,-95.4041609,89900,86000,1997-01-30,1997-04-02,1056,85.13,81.44,8712,1938,2,1,1,FALSE,Traditional,35,35,Conventional,UNKNOWN,1273
Sold,935 Alexander,935,Alexander,Houston,77008,29.7879753,-95.40817,89000,86000,1998-03-09,1998-05-28,1228,72.48,70.03,6000,1930,2,1,1,FALSE,Traditional,47,47,Conventional,UNKNOWN,1148
Sold,925 Allston,925,Allston,Houston,77008,29.78798,-95.4003156,99500,86500,1998-06-30,1998-08-10,1183,84.11,73.12,6600,1915,2,1,1,FALSE,Traditional,40,40,Cash Sale,UNKNOWN,1246
Sold,809 Dorothy Street,809,Dorothy,Houston,77007,29.7856591,-95.4087072,89900,86598,2003-10-07,2004-07-29,704,127.7,123.01,4650,1943,0,0.1,1,FALSE,Traditional,190,190,Conventional,UNKNOWN,1469
Sold,728 Lawrence Street,728,Lawrence,Houston,77007,29.7842478,-95.4066972,89000,89000,2004-01-15,2004-05-10,1108,80.32,80.32,4100,1928,3,2,1,FALSE,Traditional,69,69,Conventional,UNKNOWN,2698
Sold,1022 Herkimer,1022,Herkimer,Houston,77008,29.7897725,-95.4059429,89900,89900,2001-06-26,2002-03-22,912,10.32,98.57,8712,1920,2,1,1,FALSE,Traditional,230,230,Cash Sale,UNKNOWN,2053
Sold,914 Nashua,914,Nashua,Houston,77008,29.7874851,-95.4121692,89900,89900,1997-06-03,1997-06-30,1253,71.75,71.75,12060,1950,2,1,1,FALSE,Traditional,6,6,Conventional,UNKNOWN,2036
Sold,823 Dorothy Street,823,Dorothy,Houston,77007,29.786625,-95.408616,97000,90000,2011-08-03,2011-11-08,840,115.48,107.14,4700,1920,2,1,1,FALSE,Traditional,79,697,Cash Sale,FALSE,3607
Sold,725 Ashland Street,725,Ashland,Houston,77007,29.7842427,-95.4035063,109000,90000,2005-02-09,2005-02-28,896,16.52,100.45,6600,1935,3,1,1,FALSE,Traditional,13,13,Cash Sale,UNKNOWN,2491
Sold,5008 Cornish Street,5008,Cornish,Houston,77007,29.778573,-95.4121705,100000,90000,2004-04-03,2004-09-20,672,148.81,133.93,5000,1900,3,1,1,FALSE,Traditional,112,357,Conventional,UNKNOWN,1045
Sold,919 Dorothy,919,Dorothy,Houston,77008,29.7876663,-95.409111,105000,90000,2003-07-02,2003-10-31,1263,14.06,71.26,7470,1930,2,1,1,FALSE,Traditional,80,80,Cash Sale,UNKNOWN,2139
Sold,2526 Roy,2526,Roy,Houston,77007,29.7816391,-95.4117805,87000,90000,2002-04-01,2002-12-30,1107,78.59,81.3,6100,1955,3,1,1,FALSE,Traditional,255,255,Conventional,UNKNOWN,1558
Sold,5254 Petty,5254,Petty,Houston,77007,29.7807655,-95.41578,100000,90000,1999-07-21,1999-10-31,1250,80,72,5350,1930,3,1,1,FALSE,Traditional,56,56,Conventional,UNKNOWN,939
Sold,726 Lawrence Street,726,Lawrence,Houston,77007,29.7841576,-95.4066972,89900,91000,2006-08-03,2006-09-21,946,95.03,96.19,4100,1920,2,1,1,FALSE,Traditional,1,1,Conventional,UNKNOWN,3430
Sold,2403 Reinerman,2403,Reinerman,Houston,77007,29.780936,-95.413816,109000,91500,2001-01-05,2001-04-19,934,13.58,97.97,8025,1945,3,2,1,FALSE,Traditional,86,86,Conventional,UNKNOWN,1202
Sold,5824 Petty,5824,Petty,Houston,77007,29.7806808,-95.4277697,94900,92000,2010-10-11,2011-04-08,1377,17.66,66.81,5375,1930,3,1,1,FALSE,Traditional,108,108,Cash Sale,FALSE,216
Sold,827 Alexander Street,827,Alexander,Houston,77007,29.7865424,-95.4079245,142000,93000,2010-10-11,2011-07-14,1032,137.6,90.12,3600,1925,3,1,1,FALSE,Other Style,249,249,Cash Sale,FALSE,2508
Sold,1014 Worthshire,1014,Worthshire,Houston,77008,29.789747,-95.415023,96000,93500,1997-05-15,1997-07-03,1164,82.47,80.33,8505,1952,2,1,1,FALSE,Victorian,21,21,Conventional,UNKNOWN,1835
Sold,5901 Katy Street,5901,Katy,Houston,77007,29.7824308,-95.4290794,119900,94000,2007-06-05,2008-11-10,716,167.46,131.28,3704,1950,2,1,1,FALSE,Traditional,317,317,Cash Sale,UNKNOWN,2743
Sold,5515 Petty Street,5515,Petty,Houston,77007,29.7803243,-95.4207822,125000,94000,2005-05-25,2005-11-22,937,23.36,100.32,5350,1940,2,1,1,FALSE,Traditional,19,171,Cash Sale,UNKNOWN,3335
